TimeStep	Transitions	State	FearLevel	HungerLevel	PosX	posZ
2365	11	Hide	9	2	-0.4694	0.4670
2366	11	Hide	9	2	-0.4694	0.4670
2367	11	Hide	9	2	-0.4694	0.4670
2368	11	Hide	9	2	-0.4694	0.4670
2369	11	Hide	9	2	-0.4694	0.4670
2370	11	Hide	9	2	-0.4694	0.4670
2371	11	Hide	9	2	-0.4694	0.4670
2372	11	Hide	9	2	-0.4694	0.4670
2373	11	Hide	9	2	-0.4694	0.4670
2374	11	Hide	9	2	-0.4694	0.4670
2375	11	Hide	9	2	-0.4694	0.4670
2376	11	Hide	9	2	-0.4694	0.4670
2377	11	Hide	9	2	-0.4694	0.4670
2378	11	Hide	9	2	-0.4694	0.4670
2379	11	Hide	9	2	-0.4694	0.4670
2380	11	Hide	9	2	-0.4694	0.4670
2381	11	Hide	9	2	-0.4694	0.4670
2382	11	Hide	9	2	-0.4694	0.4670
2383	11	Hide	9	2	-0.4694	0.4670
2384	11	Hide	9	2	-0.4694	0.4670
2385	11	Hide	9	2	-0.4694	0.4670
2386	11	Hide	9	2	-0.4694	0.4670
2387	11	Hide	9	2	-0.4694	0.4670
2388	11	Hide	9	2	-0.4694	0.4670
2389	11	Hide	9	2	-0.4694	0.4670
2390	11	Hide	9	2	-0.4694	0.4670
2391	11	Hide	9	2	-0.4694	0.4670
2392	11	Hide	9	2	-0.4694	0.4670
2393	11	Hide	9	2	-0.4694	0.4670
2394	11	Hide	9	2	-0.4694	0.4670
2395	11	Hide	9	2	-0.4694	0.4670
2396	11	Hide	9	2	-0.4694	0.4670
2397	11	Hide	9	2	-0.4694	0.4670
2398	11	Hide	9	2	-0.4694	0.4670
2399	11	Hide	9	2	-0.4694	0.4670
2400	11	Hide	9	2	-0.4694	0.4670
2401	11	Hide	9	2	-0.4694	0.4670
2402	11	Hide	9	2	-0.4694	0.4670
2403	11	Hide	9	2	-0.4694	0.4670
2404	11	Hide	9	2	-0.4694	0.4670
2405	11	Hide	9	2	-0.4694	0.4670
2406	11	Hide	9	2	-0.4694	0.4670
2407	11	Hide	9	2	-0.4694	0.4670
2408	11	Hide	9	2	-0.4694	0.4670
2409	11	Hide	9	2	-0.4694	0.4670
2410	11	Hide	9	2	-0.4694	0.4670
2411	11	Hide	9	2	-0.4694	0.4670
2412	11	Hide	9	2	-0.4694	0.4670
2413	11	Hide	9	2	-0.4694	0.4670
2414	11	Hide	9	2	-0.4694	0.4670
2415	11	Hide	9	2	-0.4694	0.4670
2416	11	Hide	9	2	-0.4694	0.4670
2417	11	Explore	9	2	-0.4694	0.4670
2418	12	Explore	8	3	-0.4694	0.4666
2419	12	Explore	8	3	-0.4694	0.4663
2420	12	Explore	8	3	-0.4694	0.4658
2421	12	Explore	8	3	-0.4694	0.4653
2422	12	Explore	8	3	-0.4694	0.4648
2423	12	Explore	8	3	-0.4694	0.4643
2424	12	Explore	8	3	-0.4694	0.4639
2425	12	Explore	8	3	-0.4694	0.4635
2426	12	Explore	8	3	-0.4694	0.4632
2427	12	Explore	8	3	-0.4694	0.4630
2428	12	Explore	8	3	-0.4694	0.4629
2429	12	Explore	8	3	-0.4694	0.4629
2430	12	Explore	8	3	-0.4694	0.4628
2431	12	Explore	8	3	-0.4693	0.4628
2432	12	Explore	8	3	-0.4693	0.4628
2433	12	Explore	8	3	-0.4692	0.4628
2434	12	Explore	8	3	-0.4692	0.4627
2435	12	Explore	8	3	-0.4691	0.4627
2436	12	Explore	8	3	-0.4691	0.4627
2437	12	Explore	8	3	-0.4691	0.4627
2438	12	Explore	8	3	-0.4691	0.4627
2439	12	Explore	8	3	-0.4691	0.4626
2440	12	Explore	8	3	-0.4691	0.4626
2441	12	Explore	8	3	-0.4691	0.4626
2442	12	Explore	8	3	-0.4690	0.4626
2443	12	Explore	8	3	-0.4690	0.4626
2444	12	Explore	8	3	-0.4690	0.4626
2445	12	Explore	8	3	-0.4690	0.4626
2446	12	Explore	8	3	-0.4690	0.4625
2447	12	Explore	8	3	-0.4690	0.4625
2448	12	Explore	8	3	-0.4689	0.4625
2449	12	Explore	8	3	-0.4689	0.4625
2450	12	Explore	8	3	-0.4689	0.4625
2451	12	Explore	8	3	-0.4689	0.4625
2452	12	Explore	8	3	-0.4689	0.4624
2453	12	Explore	8	3	-0.4688	0.4624
2454	12	Explore	8	3	-0.4687	0.4624
2455	12	Explore	8	3	-0.4682	0.4624
2456	12	Explore	8	3	-0.4677	0.4624
2457	12	Explore	8	3	-0.4672	0.4624
2458	12	Explore	8	3	-0.4668	0.4624
2459	12	Explore	8	3	-0.4664	0.4624
2460	12	Explore	8	3	-0.4661	0.4624
2461	12	Explore	8	3	-0.4655	0.4624
2462	12	Explore	8	3	-0.4650	0.4624
2463	12	Explore	8	3	-0.4645	0.4624
2464	12	Explore	8	3	-0.4641	0.4624
2465	12	Explore	8	3	-0.4637	0.4624
2466	12	Explore	8	3	-0.4633	0.4624
2467	12	Explore	8	3	-0.4631	0.4624
2468	12	Explore	8	3	-0.4629	0.4624
2469	12	Explore	8	3	-0.4629	0.4624
2470	12	Explore	8	3	-0.4620	0.4600
2471	12	Explore	8	3	-0.4611	0.4575
2472	12	Explore	8	3	-0.4603	0.4550
2473	12	Explore	8	3	-0.4594	0.4525
2474	12	Explore	8	3	-0.4585	0.4501
2475	12	Explore	8	3	-0.4576	0.4476
2476	12	Explore	8	3	-0.4568	0.4451
2477	12	Explore	8	3	-0.4559	0.4426
2478	12	Explore	8	3	-0.4550	0.4402
2479	12	Explore	8	3	-0.4541	0.4377
2480	12	Explore	8	3	-0.4533	0.4352
2481	12	Explore	8	3	-0.4524	0.4327
2482	12	Explore	8	3	-0.4515	0.4303
2483	12	Explore	8	3	-0.4506	0.4278
2484	12	Explore	8	3	-0.4498	0.4253
2485	12	Explore	8	3	-0.4489	0.4228
2486	12	Explore	8	3	-0.4480	0.4204
2487	12	Explore	8	3	-0.4471	0.4179
2488	12	Explore	8	3	-0.4463	0.4154
2489	12	Explore	8	3	-0.4454	0.4129
2490	12	Explore	8	3	-0.4445	0.4105
2491	12	Explore	8	3	-0.4436	0.4080
2492	12	Explore	8	3	-0.4427	0.4055
2493	12	Explore	8	3	-0.4419	0.4030
2494	12	Explore	8	3	-0.4410	0.4006
2495	12	Explore	8	3	-0.4401	0.3981
2496	12	Explore	8	3	-0.4392	0.3956
2497	12	Explore	8	3	-0.4384	0.3931
2498	12	Explore	8	3	-0.4384	0.3931
2499	12	Hide	8	3	-0.4384	0.3931
2500	13	Hide	7	4	-0.4384	0.3931
2501	13	Hide	7	4	-0.4378	0.3905
2502	13	Hide	7	4	-0.4373	0.3880
2503	13	Hide	7	4	-0.4367	0.3854
2504	13	Hide	7	4	-0.4361	0.3829
2505	13	Hide	7	4	-0.4355	0.3803
2506	13	Hide	7	4	-0.4349	0.3777
2507	13	Hide	7	4	-0.4344	0.3752
2508	13	Hide	7	4	-0.4338	0.3726
2509	13	Hide	7	4	-0.4332	0.3701
2510	13	Hide	7	4	-0.4326	0.3675
2511	13	Hide	7	4	-0.4320	0.3649
2512	13	Hide	7	4	-0.4315	0.3624
2513	13	Hide	7	4	-0.4309	0.3598
2514	13	Hide	7	4	-0.4303	0.3573
2515	13	Hide	7	4	-0.4297	0.3547
2516	13	Hide	7	4	-0.4291	0.3521
2517	13	Hide	7	4	-0.4286	0.3496
2518	13	Hide	7	4	-0.4280	0.3470
2519	13	Hide	7	4	-0.4274	0.3445
2520	13	Hide	7	4	-0.4268	0.3419
2521	13	Hide	7	4	-0.4262	0.3393
2522	13	Hide	7	4	-0.4257	0.3368
2523	13	Hide	7	4	-0.4251	0.3342
2524	13	Hide	7	4	-0.4245	0.3317
2525	13	Hide	7	4	-0.4239	0.3291
2526	13	Hide	7	4	-0.4233	0.3265
2527	13	Hide	7	4	-0.4228	0.3240
2528	13	Hide	7	4	-0.4222	0.3214
2529	13	Hide	7	4	-0.4216	0.3189
2530	13	Hide	7	4	-0.4210	0.3163
2531	13	Hide	7	4	-0.4204	0.3137
2532	13	Hide	7	4	-0.4199	0.3112
2533	13	Hide	7	4	-0.4193	0.3086
2534	13	Hide	7	4	-0.4187	0.3061
2535	13	Hide	7	4	-0.4181	0.3035
2536	13	Hide	7	4	-0.4175	0.3009
2537	13	Hide	7	4	-0.4170	0.2984
2538	13	Hide	7	4	-0.4164	0.2958
2539	13	Hide	7	4	-0.4158	0.2933
2540	13	Hide	7	4	-0.4152	0.2907
2541	13	Hide	7	4	-0.4146	0.2881
2542	13	Hide	7	4	-0.4141	0.2856
2543	13	Hide	7	4	-0.4135	0.2830
2544	13	Hide	7	4	-0.4129	0.2805
2545	13	Hide	7	4	-0.4123	0.2779
2546	13	Hide	7	4	-0.4117	0.2753
2547	13	Hide	7	4	-0.4112	0.2728
2548	13	Hide	7	4	-0.4106	0.2702
